Truth,Decoded
Quanto costa il biglietto,quanto costa il biglietto
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacere luigi come stai
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Salve quanto costa quell articolo,salve un costa quell articolo
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,va bene grazie stesso
Buonasera io sono Mario,buonasera io sono mario
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Prego,prego
A che ora arriva il pullman,a che ora arriva il pullman
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Le auguro una buona giornata,le auguro una buona giornata
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Buongiorno io sono Mario,buongiorno io sono mario
Si grazie e arrivederci,io e e ariedercri
Quanto costa il biglietto,quanto lo si a
Si grazie e arrivederci,si tra a
Certo ecco a lei vuole un sacchetto,prego io io lo il a
Purtroppo non lo so pero potresti chiedere all autista,certo lo lo lo pero purito e a una
Tutto bene grazie,pero a
Salve quanto costa quell articolo,salve quantstia lo stesso
E in offerta costa dieci euro,prego
A che ora arriva il pullman,e mario lo le
"Certo volentieri, io lo prendero macchiato",si gfeoed a
Buonasera io sono Mario,buonrin bar
Prendiamo un caffe al bar,prego io un a al bar
Le auguro una buona giornata,le un ora una un una
Va bene grazie lo stesso,a bene grazie lo stesso
