Truth,Decoded
Prego,pero
Dovrebbe arrivare tra qualche minuto,doretro carire a tu minuto
Tutto bene tu,tutogio io a
Perfetto vorrei comprarne due.,certo ceriredre un
Buongiorno io sono Mario,prego
Piacere Luigi come stai,piacere luigi che stai
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere il lo autista
Tutto bene tu,tutto bene tu
E in offerta costa dieci euro,e in ora costa dieci euro
Perfetto vorrei comprarne due.,pereton lei comprarne due
Certo ecco a lei vuole un sacchetto,certo ora certo una vuole un smahto
Piacere Luigi come stai,piacere luigi come stai
Prego,prego
Buonasera io sono Mario,buonsernao io sono mario
Va bene grazie lo stesso,va bene grazie lo stesso
Quanto costa il biglietto,quanto costa il biglietto
Dovrebbe arrivare tra qualche minuto,dovrebbe arairara a le minuto
Salve quanto costa quell articolo,le auguro io costa il io
"Certo volentieri, io lo prendero macchiato",certo volntri e lo lo prendero macchiato
Prendiamo un caffe al bar,pero un caffe al bar
Buongiorno io sono Mario,buongiorno io sono mario
A che ora arriva il pullman,a che ora va il pullman
Si grazie e arrivederci,bunzie io lo io crtrco
Tutto bene grazie,tutto bene grazie
Le auguro una buona giornata,le auguro una buona giornata
Piacere Luigi come stai,piacere luigi come stai
A che ora arriva il pullman,a che ora arriva il pullman
E in offerta costa dieci euro,e in offerta costa dieci euro
Si grazie e arrivederci,va grazie e arivelesrtecsi
Dovrebbe arrivare tra qualche minuto,dovrebearivare tra qualche minuto
Tutto bene tu,bene tu
Buonasera io sono Mario,buonasera io sono mario
