Truth,Decoded
Salve quanto costa quell articolo,a qenbrt a io lo
E in offerta costa dieci euro,bene e un io
Tutto bene grazie,un io bene
Prendiamo un caffe al bar,tra a e lo
"Certo volentieri, io lo prendero macchiato",certo e e io bene a aiati
A che ora arriva il pullman,un si io a
Dovrebbe arrivare tra qualche minuto,doverete a e a un lo
Quanto costa il biglietto,pero e lo
Purtroppo non lo so pero potresti chiedere all autista,certo lo io lo pero pero e bene e cutiati
Va bene grazie lo stesso,va e e so
Prego,pero
Perfetto vorrei comprarne due.,certo lo che due
Certo ecco a lei vuole un sacchetto,certo e a un ouoeceto
Si grazie e arrivederci,e bene lo
Le auguro una buona giornata,a lo un lo a e
Buongiorno io sono Mario,prtonoro io sono io
Buonasera io sono Mario,eruerara io so lo
Piacere Luigi come stai,pero lo io so stai
Tutto bene tu,tutto bene
Salve quanto costa quell articolo,saereoer lo sono
E in offerta costa dieci euro,a ora lo ureie io
Tutto bene grazie,lo bene io
Prendiamo un caffe al bar,prendero un lo
"Certo volentieri, io lo prendero macchiato",pero oeraro lo e martato
A che ora arriva il pullman,salve reori un lo
Dovrebbe arrivare tra qualche minuto,pereoberir a uluto
Quanto costa il biglietto,prego lo lo
Purtroppo non lo so pero potresti chiedere all autista,prtropono lo sono coererhr chtiato
Va bene grazie lo stesso,va e bar a io
Prego,prego
Perfetto vorrei comprarne due.,piereoerio come
Certo ecco a lei vuole un sacchetto,pero a e lo
