Truth,Decoded
Prendiamo un caffe al bar,predia a caffe bar
Salve quanto costa quell articolo,salve a ora e stesso
E in offerta costa dieci euro,prego io
"Certo volentieri, io lo prendero macchiato",si rerded a
Dovrebbe arrivare tra qualche minuto,peretotctarare quanto
Prego,prego
Tutto bene grazie,rutoei
A che ora arriva il pullman,pero a ora lo le
Buongiorno io sono Mario,prego
Perfetto vorrei comprarne due.,certo e a
Si grazie e arrivederci,si graredrerua
Le auguro una buona giornata,prego lo una bene a a
Certo ecco a lei vuole un sacchetto,pereneri io tu a
Va bene grazie lo stesso,si grazie a lei
Buonasera io sono Mario,prerin bar
Quanto costa il biglietto,gruato io iata
Tutto bene tu,butoi come
Purtroppo non lo so pero potresti chiedere all autista,pirtrior io io io autista
Piacere Luigi come stai,piacere io stai
Tutto bene tu,tutto bene tu
Certo ecco a lei vuole un sacchetto,certo lo a lei vuole e acheto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non io so pero coecedea autista
Quanto costa il biglietto,tutto costa il bieto
Perfetto vorrei comprarne due.,perfetovorei comprarne due
E in offerta costa dieci euro,e in ora costa lei euro
Piacere Luigi come stai,piacereuigi come stai
Tutto bene grazie,tutto bene grazie
Prego,prego
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra lo minuto
Si grazie e arrivederci,va e e ecco
Prendiamo un caffe al bar,prendero un caffe a bar
Salve quanto costa quell articolo,salve quanto costa un articolo
