Truth,Decoded
Quanto costa il biglietto,un io lo lo
Purtroppo non lo so pero potresti chiedere all autista,purtop lo lo lo io lo si autista
Va bene grazie lo stesso,va bene e so
Prego,pero
Perfetto vorrei comprarne due.,doreterei come lo
Certo ecco a lei vuole un sacchetto,creorara io so ariato
Si grazie e arrivederci,a stai e io certo
Le auguro una buona giornata,auguro e io
Buongiorno io sono Mario,sono io sono mario
Buonasera io sono Mario,buona io sono mario
Piacere Luigi come stai,piacere io lo stai
Tutto bene tu,tutto bene tu
Salve quanto costa quell articolo,si e io
E in offerta costa dieci euro,pero
Tutto bene grazie,prego
Prendiamo un caffe al bar,piacere a
"Certo volentieri, io lo prendero macchiato",pirerea
A che ora arriva il pullman,a bene io
Dovrebbe arrivare tra qualche minuto,pero euro
Quanto costa il biglietto,prego
Purtroppo non lo so pero potresti chiedere all autista,pero io io un
Va bene grazie lo stesso,pigrei
Prego,pirei
Perfetto vorrei comprarne due.,pero io si
Certo ecco a lei vuole un sacchetto,si e a
Si grazie e arrivederci,piriri
Le auguro una buona giornata,pero e a
Buongiorno io sono Mario,pero
Buonasera io sono Mario,prego
Piacere Luigi come stai,preoieti
Tutto bene tu,prego lo e
Salve quanto costa quell articolo,salve bene lo e so
