Truth,Decoded
Prendiamo un caffe al bar,prendiamo un che al bar
Salve quanto costa quell articolo,salve quanto arata io e stesso
E in offerta costa dieci euro,reztior e icireuo
"Certo volentieri, io lo prendero macchiato",a quanzoicied e
Dovrebbe arrivare tra qualche minuto,doeretot ctarire io tu minuto
Prego,prego
Tutto bene grazie,butoerti
A che ora arriva il pullman,pero a arriva lo lo
Buongiorno io sono Mario,prego
Perfetto vorrei comprarne due.,certo pero grazie due
Si grazie e arrivederci,si grazie iredirerua
Le auguro una buona giornata,e un lo una un a a
Certo ecco a lei vuole un sacchetto,e renevria io un tu e
Va bene grazie lo stesso,si graozeazie a stesso
Buonasera io sono Mario,buoraraion mario
Quanto costa il biglietto,e quanto io io a
Tutto bene tu,tutto io come
Purtroppo non lo so pero potresti chiedere all autista,prego votr io io io io al autista
Piacere Luigi come stai,piacere bene stai
Tutto bene tu,tutto bene io
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole e macheto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so so pero coreatcedea autista
Quanto costa il biglietto,quanto costa il bieto
Perfetto vorrei comprarne due.,perfetovorei comprarne due
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacere luigi come stai
Tutto bene grazie,tutto bene grazie
Prego,prego
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Si grazie e arrivederci,si grazie e iverci
Prendiamo un caffe al bar,prendiamo un caffe al bar
Salve quanto costa quell articolo,salve quanto costa quell articolo
