Truth,Decoded
Prego,pero
Dovrebbe arrivare tra qualche minuto,doretocarne a due minuto
Tutto bene tu,tutto e e
Perfetto vorrei comprarne due.,certo ceredrerire un
Buongiorno io sono Mario,preoaztu
Piacere Luigi come stai,piacere lo un che stai
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potrestachiedere al autista
Tutto bene tu,tutto bene tu
E in offerta costa dieci euro,e in offerta costa dieci euro
Perfetto vorrei comprarne due.,perfetto lei comprarne due
Certo ecco a lei vuole un sacchetto,certo mario certo lo vuole un sacchetto
Piacere Luigi come stai,piacere luigi come stai
Prego,prego
Buonasera io sono Mario,buongiorno io sono mario
Va bene grazie lo stesso,va bene grazie lo stesso
Quanto costa il biglietto,quanto costa il biglietto
Dovrebbe arrivare tra qualche minuto,dovrebbe araietre qtale minuto
Salve quanto costa quell articolo,le buogurno lo buona un ilieto
"Certo volentieri, io lo prendero macchiato",certo vontri e lo lo prendero macchiato
Prendiamo un caffe al bar,fendiro un caffe lo bar
Buongiorno io sono Mario,buongiorno io sono mario
A che ora arriva il pullman,a che ora arriva il pullman
Si grazie e arrivederci,quzie io qrie dieci
Tutto bene grazie,tutto bene grazie
Le auguro una buona giornata,le auguro una buona giornata
Piacere Luigi come stai,piacere luigi come stai
A che ora arriva il pullman,a che ora arriva il pullman
E in offerta costa dieci euro,e in offerta costa dieci euro
Si grazie e arrivederci,si grazie e arivedesrcsi
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene tu,tutto bene tu
Buonasera io sono Mario,buonasera io sono mario
