Truth,Decoded
Quanto costa il biglietto,quanto costa il biglietto
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacere luigi come stai
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Salve quanto costa quell articolo,salve quanto costa quell articolo
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,va bene grazie lo stesso
Buonasera io sono Mario,buonasera io sono mario
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Prego,prego
A che ora arriva il pullman,a che ora arriva il pullman
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero orestichi a il autista
Le auguro una buona giornata,le euro una buona giornata
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Buongiorno io sono Mario,buongiorno io sono mario
Si grazie e arrivederci,io e e criedecri
Quanto costa il biglietto,quanto ioiato
Si grazie e arrivederci,si greue
Certo ecco a lei vuole un sacchetto,va bene ora io un lo
Purtroppo non lo so pero potresti chiedere all autista,certo ora ciopr luigi io una
Tutto bene grazie,prego
Salve quanto costa quell articolo,salve quanroicosteso
E in offerta costa dieci euro,pero
A che ora arriva il pullman,e ora io a
"Certo volentieri, io lo prendero macchiato",a tu a
Buonasera io sono Mario,bene mario
Prendiamo un caffe al bar,prendiamo un caffe al bar
Le auguro una buona giornata,le quanto un un io
Va bene grazie lo stesso,a rezarie e so
