Truth,Decoded
Buonasera io sono Mario,buonasera io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Le auguro una buona giornata,le auguro una buona giornata
Va bene grazie lo stesso,va bene grazie lo stesso
Buongiorno io sono Mario,bugonirno io sono mario
A che ora arriva il pullman,a che ora arriva il pullman
Certo ecco a lei vuole un sacchetto,cerheonaero lo sono mario
Dovrebbe arrivare tra qualche minuto,dovrebbe grazie lo tu minuto
Perfetto vorrei comprarne due.,dovrfetbonrei comprarne e
Va bene grazie lo stesso,va grazie lo stesso
E in offerta costa dieci euro,e in ora come lo
A che ora arriva il pullman,a che ora mario il pullman
"Certo volentieri, io lo prendero macchiato",certonri io io lo pondeo macchiato
Salve quanto costa quell articolo,e io io come un iaito
Prego,prego
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo lo so pero porsthidere al autista
Tutto bene tu,tutto bene tu
Si grazie e arrivederci,e bene stai si io pero
Buongiorno io sono Mario,buongiorno io sono mario
Quanto costa il biglietto,quanto lo stai il bgito
Le auguro una buona giornata,le auguro una buiagiornato
Buonasera io sono Mario,buonrnao io sono mario
Prendiamo un caffe al bar,bunuo un caffe al bar
Tutto bene grazie,tutto bene grazie
Piacere Luigi come stai,piacere luigi come stai
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Si grazie e arrivederci,si grazie e arrivederci
Buonasera io sono Mario,buona io sono mario
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,va bene grazie lo stesso
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacereuigi come stai
