Truth,Decoded
Quanto costa il biglietto,quanto costa il biglietto
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacere luigi come stai
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Salve quanto costa quell articolo,salve un costa quell articolo
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,va bene grazie stesso
Buonasera io sono Mario,buonasera io sono mario
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Prego,prego
A che ora arriva il pullman,a che ora arriva il pullman
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti che bene al autista
Le auguro una buona giornata,le auguro una buona giornata
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Buongiorno io sono Mario,buongiorno io sono mario
Si grazie e arrivederci,io e e riedercri
Quanto costa il biglietto,quanto io a
Si grazie e arrivederci,si graidue a
Certo ecco a lei vuole un sacchetto,pero si io lo tu e
Purtroppo non lo so pero potresti chiedere all autista,perfetto pero io pero prpti io a una
Tutto bene grazie,auzoigrue
Salve quanto costa quell articolo,salve quanto si costeso
E in offerta costa dieci euro,si gruzicireue
A che ora arriva il pullman,e arriva lo a
"Certo volentieri, io lo prendero macchiato",si gfeoedreue
Buonasera io sono Mario,beonario mario
Prendiamo un caffe al bar,prendiamo un caffe al bar
Le auguro una buona giornata,prendero a un anaua
Va bene grazie lo stesso,si raoe grazie e dsreso
