Truth,Decoded
Prego,pero
Dovrebbe arrivare tra qualche minuto,dovretob barire tu due minuto
Tutto bene tu,quti lo un
Perfetto vorrei comprarne due.,certo cererae due
Buongiorno io sono Mario,prego
Piacere Luigi come stai,piacere dieci stai
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Tutto bene tu,tutto bene tu
E in offerta costa dieci euro,e in oferacsta dieci euro
Perfetto vorrei comprarne due.,perfetonarei comprarne due
Certo ecco a lei vuole un sacchetto,cereocasera lo vuole un sacchetto
Piacere Luigi come stai,piacere luigi come stai
Prego,prego
Buonasera io sono Mario,buonrno io sono mario
Va bene grazie lo stesso,va bene grazie lo stesso
Quanto costa il biglietto,quanto lo stai lo aheto
Dovrebbe arrivare tra qualche minuto,dovrebbe arireiae a e minuto
Salve quanto costa quell articolo,le tutto lo botae un iacho
"Certo volentieri, io lo prendero macchiato",certontieri lo lo prendero macchiato
Prendiamo un caffe al bar,pero un caffe a lo bar
Buongiorno io sono Mario,buongiorno io sono mario
A che ora arriva il pullman,a che ora va il pullman
Si grazie e arrivederci,a grazie io lo lo
Tutto bene grazie,tutto bene grazie
Le auguro una buona giornata,le auguro una buona giornata
Piacere Luigi come stai,piacere luigi come stai
A che ora arriva il pullman,a che ora arriva il pullman
E in offerta costa dieci euro,e in offerta costa dieci euro
Si grazie e arrivederci,va grazie e ariverci
Dovrebbe arrivare tra qualche minuto,dovrebearivare tra qualche minuto
Tutto bene tu,tu bene tu
Buonasera io sono Mario,buonasera io sono mario
