Truth,Decoded
Prendiamo un caffe al bar,prenia a caffe bar
Salve quanto costa quell articolo,salve quanto lo a e stesso
E in offerta costa dieci euro,lei io
"Certo volentieri, io lo prendero macchiato",si gfeoded e
Dovrebbe arrivare tra qualche minuto,certo cararae si certo
Prego,prego
Tutto bene grazie,qutoe
A che ora arriva il pullman,pero a mario lo lo
Buongiorno io sono Mario,prego
Perfetto vorrei comprarne due.,certo e iade a
Si grazie e arrivederci,si grairedredrua
Le auguro una buona giornata,e un lo un un a
Certo ecco a lei vuole un sacchetto,pegreneri io tu a
Va bene grazie lo stesso,e graziazie io si
Buonasera io sono Mario,pbein bar
Quanto costa il biglietto,quanto io iata
Tutto bene tu,tutto lo io
Purtroppo non lo so pero potresti chiedere all autista,preztoioir io io io costa
Piacere Luigi come stai,piacere io stai
Tutto bene tu,tutto bene tu
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole e nacheto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo so so pero coecedean ahetisto
Quanto costa il biglietto,tutto costa il bieto
Perfetto vorrei comprarne due.,perfetovorei comprarne due
E in offerta costa dieci euro,e un ora costa lei euro
Piacere Luigi come stai,piacereuigio come stai
Tutto bene grazie,tutto bene grazie
Prego,prego
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Si grazie e arrivederci,si grazie e ecco
Prendiamo un caffe al bar,prendero un caffe a bar
Salve quanto costa quell articolo,salve quanto costa due articolo
