Truth,Decoded
Quanto costa il biglietto,pbug lo io
Purtroppo non lo so pero potresti chiedere all autista,piereto lo lo io io e eisti
Va bene grazie lo stesso,viave bene a lo
Prego,pero
Perfetto vorrei comprarne due.,pieretoeo che bene
Certo ecco a lei vuole un sacchetto,pruoara io sono mario
Si grazie e arrivederci,a bar io lo
Le auguro una buona giornata,euro lo io
Buongiorno io sono Mario,buona io sono mario
Buonasera io sono Mario,luigi io un mario
Piacere Luigi come stai,purun lo e ariai
Tutto bene tu,tutto bonetu
Salve quanto costa quell articolo,stai e lo
E in offerta costa dieci euro,pero e
Tutto bene grazie,pretei
Prendiamo un caffe al bar,pero a a
"Certo volentieri, io lo prendero macchiato",si e a
A che ora arriva il pullman,a bene va e
Dovrebbe arrivare tra qualche minuto,pieret prego
Quanto costa il biglietto,si un io
Purtroppo non lo so pero potresti chiedere all autista,pero io a
Va bene grazie lo stesso,si e io
Prego,pirei
Perfetto vorrei comprarne due.,pero a io io si
Certo ecco a lei vuole un sacchetto,si e a a
Si grazie e arrivederci,si retei
Le auguro una buona giornata,piae lo a
Buongiorno io sono Mario,pero
Buonasera io sono Mario,pero a
Piacere Luigi come stai,pero e si
Tutto bene tu,prego e e
Salve quanto costa quell articolo,salve bene tra a a so
