Truth,Decoded
Prego,pero
Dovrebbe arrivare tra qualche minuto,prego cararne a un minuto
Tutto bene tu,tutto bene
Perfetto vorrei comprarne due.,prego cerere un
Buongiorno io sono Mario,pbuozto
Piacere Luigi come stai,piacere lo uigiece stai
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere il autista
Tutto bene tu,tutto bene tu
E in offerta costa dieci euro,e in ora costa dieci euro
Perfetto vorrei comprarne due.,perfetto lei comprarne due
Certo ecco a lei vuole un sacchetto,certo lo una certo lo vuole un sacchetto
Piacere Luigi come stai,piacere luigi come stai
Prego,prego
Buonasera io sono Mario,buonrno io sono mario
Va bene grazie lo stesso,va bene grazie lo stesso
Quanto costa il biglietto,quanto lo sono il biglietto
Dovrebbe arrivare tra qualche minuto,dovrebbe araieita quell minuto
Salve quanto costa quell articolo,le auguro lo costa un articolo
"Certo volentieri, io lo prendero macchiato",certo vorrei euro lo lo prendero macchiato
Prendiamo un caffe al bar,euro un caffe lo bar
Buongiorno io sono Mario,buongiorno io sono mario
A che ora arriva il pullman,a che ora arriva il pullman
Si grazie e arrivederci,bene io lo sono
Tutto bene grazie,tutto bene grazie
Le auguro una buona giornata,le auguro una buona giornata
Piacere Luigi come stai,piacere luigi come stai
A che ora arriva il pullman,a che ora arriva il pullman
E in offerta costa dieci euro,e in offerta costa dieci euro
Si grazie e arrivederci,si grazie e arivesrci
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene tu,tutto bene tu
Buonasera io sono Mario,buonasera io sono mario
