Truth,Decoded
Prendiamo un caffe al bar,prenia a caffe bar
Salve quanto costa quell articolo,salve quanto lo tra e stesso
E in offerta costa dieci euro,e lei io
"Certo volentieri, io lo prendero macchiato",si gfeided e
Dovrebbe arrivare tra qualche minuto,doereto cararae tu minuto
Prego,prego
Tutto bene grazie,butote
A che ora arriva il pullman,pero a mario lo le
Buongiorno io sono Mario,prego
Perfetto vorrei comprarne due.,certo iriade a
Si grazie e arrivederci,si grairedredrua
Le auguro una buona giornata,al auang lo una un a a
Certo ecco a lei vuole un sacchetto,e greneiri io tu a
Va bene grazie lo stesso,si grazie a si
Buonasera io sono Mario,buain a
Quanto costa il biglietto,quanto io io a
Tutto bene tu,tutto lo due
Purtroppo non lo so pero potresti chiedere all autista,preztoioir io io io io autista
Piacere Luigi come stai,piacere io e stai
Tutto bene tu,tutto bene tu
Certo ecco a lei vuole un sacchetto,certo lo a lei vuole e nacheto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non io so so pero coecedean autista
Quanto costa il biglietto,tutto costa il bieto
Perfetto vorrei comprarne due.,perfetovorei comprarne due
E in offerta costa dieci euro,e in ora costa lei euro
Piacere Luigi come stai,piacere luigi come stai
Tutto bene grazie,tutto bene grazie
Prego,prego
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra lo minuto
Si grazie e arrivederci,va e e etrci
Prendiamo un caffe al bar,prendero un caffe a bar
Salve quanto costa quell articolo,salve quanto costa un articolo
