Truth,Decoded
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Prego,prego
Buonasera io sono Mario,buonasera io sono mario
Quanto costa il biglietto,quanto costeail e lieto
E in offerta costa dieci euro,e in offerta costa dieci euro
Certo ecco a lei vuole un sacchetto,e rentrtia cicupu lo
Le auguro una buona giornata,le quanto una due a a
"Certo volentieri, io lo prendero macchiato",e gquaoelreue
Tutto bene tu,quti e grazie
Salve quanto costa quell articolo,salve quanto tra si lo stesso
Purtroppo non lo so pero potresti chiedere all autista,prego io io pero un una
Dovrebbe arrivare tra qualche minuto,poretro bobarire a due minuto
Prego,prego
Si grazie e arrivederci,si grarerua
Va bene grazie lo stesso,si grazie grazie e rtrcso
Piacere Luigi come stai,piacere lo luigi che stai
E in offerta costa dieci euro,e gquzioicieuo
Buonasera io sono Mario,buonrasn mario
Quanto costa il biglietto,e gquati io una
Perfetto vorrei comprarne due.,certo cerirerire e
Prendiamo un caffe al bar,prendiamo un caffe al bar
A che ora arriva il pullman,e tu arriva lo e
Buongiorno io sono Mario,pretoazto
Tutto bene grazie,tutto igzte
Quanto costa il biglietto,quanto lo stai il biglietto
Perfetto vorrei comprarne due.,perfetto lei comprarne due
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe grazie io e lo minuto
Piacere Luigi come stai,piacere luigi come stai
Buongiorno io sono Mario,buongiorno io sono mario
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere e lo autista
