Truth,Decoded
Quanto costa il biglietto,bene lo stai lo
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo lo lo lo stai lo costa
Va bene grazie lo stesso,voave bene e so
Prego,pero
Perfetto vorrei comprarne due.,dovreterei come lo
Certo ecco a lei vuole un sacchetto,creoara lo so mario
Si grazie e arrivederci,a lei e io certo
Le auguro una buona giornata,le lo un uiato
Buongiorno io sono Mario,ungnon io sono mario
Buonasera io sono Mario,buona io sono mario
Piacere Luigi come stai,piaereinlio come stai
Tutto bene tu,tutto bene tu
Salve quanto costa quell articolo,si e io
E in offerta costa dieci euro,prego
Tutto bene grazie,pero
Prendiamo un caffe al bar,certo a
"Certo volentieri, io lo prendero macchiato",pirereua
A che ora arriva il pullman,a bene ora e
Dovrebbe arrivare tra qualche minuto,peretreuo
Quanto costa il biglietto,pgqutoei
Purtroppo non lo so pero potresti chiedere all autista,certo io io un
Va bene grazie lo stesso,sigrie e
Prego,pirei
Perfetto vorrei comprarne due.,prego si e a
Certo ecco a lei vuole un sacchetto,pigre a a
Si grazie e arrivederci,si grerei
Le auguro una buona giornata,e lo e a
Buongiorno io sono Mario,pero
Buonasera io sono Mario,prego e
Piacere Luigi come stai,pero si
Tutto bene tu,buti lo e
Salve quanto costa quell articolo,salve fearta e so
