Truth,Decoded
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Prego,prego
Buonasera io sono Mario,buonasera io sono mario
Quanto costa il biglietto,quanto costa il si io
E in offerta costa dieci euro,e in offerta costa dieci euro
Certo ecco a lei vuole un sacchetto,e aentrtia io il tu e
Le auguro una buona giornata,le auguro una curne bar
"Certo volentieri, io lo prendero macchiato",si gquaoed e
Tutto bene tu,tutto come
Salve quanto costa quell articolo,salve quangrata io costeulo
Purtroppo non lo so pero potresti chiedere all autista,siraztoioir io pero un e a autista
Dovrebbe arrivare tra qualche minuto,doreto ocarare tu tu minuto
Prego,prego
Si grazie e arrivederci,si raidrua
Va bene grazie lo stesso,si grazezarzie e ecco
Piacere Luigi come stai,piacere dieci stai
E in offerta costa dieci euro,e gruzoicieue
Buonasera io sono Mario,buorin bar
Quanto costa il biglietto,e quanto io tra
Perfetto vorrei comprarne due.,certo cerarne e
Prendiamo un caffe al bar,prendiamo un caffe al bar
A che ora arriva il pullman,e mario io e
Buongiorno io sono Mario,pretonaztu
Tutto bene grazie,autoire
Quanto costa il biglietto,quanto costa il biglietto
Perfetto vorrei comprarne due.,poverfeton lei comprarne due
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe araieia tu minuto
Piacere Luigi come stai,piacere luigi come stai
Buongiorno io sono Mario,buongiorno io sono mario
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere e autista
