Truth,Decoded
Prego,pero
Dovrebbe arrivare tra qualche minuto,doretoto bar tu tu minuto
Tutto bene tu,tutto bene
Perfetto vorrei comprarne due.,certo cerere un
Buongiorno io sono Mario,preoztu
Piacere Luigi come stai,piacere uigiecse stai
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere il autista
Tutto bene tu,tutto bene tu
E in offerta costa dieci euro,e in offerta costa dieci euro
Perfetto vorrei comprarne due.,perfetonarei comprarne due
Certo ecco a lei vuole un sacchetto,certo ecco pero un vuole un smacheto
Piacere Luigi come stai,piacere luigi come stai
Prego,prego
Buonasera io sono Mario,buonsernao io sono mario
Va bene grazie lo stesso,va bene grazie lo stesso
Quanto costa il biglietto,quanto costa io qulieto
Dovrebbe arrivare tra qualche minuto,dovrebbe arireaire a e minuto
Salve quanto costa quell articolo,le auguro lo costa un ilaito
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Prendiamo un caffe al bar,funiro un cafeal bar
Buongiorno io sono Mario,buongiorno io sono mario
A che ora arriva il pullman,a che ora va il pullman
Si grazie e arrivederci,a buzie io io pero
Tutto bene grazie,tutto bene grazie
Le auguro una buona giornata,le auguro una buona giornata
Piacere Luigi come stai,piacere luigi come stai
A che ora arriva il pullman,a che ora arriva il pullman
E in offerta costa dieci euro,e in offerta costa dieci euro
Si grazie e arrivederci,si grazie e arivestecso
Dovrebbe arrivare tra qualche minuto,dovrebearivare tra qualche minuto
Tutto bene tu,tutto bene tu
Buonasera io sono Mario,buonasera io sono mario
