Truth,Decoded
Quanto costa il biglietto,quanto costa il biglietto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero poest chiedere il autista
Va bene grazie lo stesso,va bene grazie stesso
Prego,prego
Perfetto vorrei comprarne due.,dverfeto lei comprarne e
Certo ecco a lei vuole un sacchetto,certocna ora lo vuole usmacheto
Si grazie e arrivederci,e bene io e io ecco
Le auguro una buona giornata,le auguro una buona giornata
Buongiorno io sono Mario,buongiorno io sono mario
Buonasera io sono Mario,buonsernao io sono mario
Piacere Luigi come stai,piacere luigi come stai
Tutto bene tu,tutto bene tu
Salve quanto costa quell articolo,a un ora io cstelo
E in offerta costa dieci euro,e greididrui
Tutto bene grazie,ruztoere
Prendiamo un caffe al bar,prendiamo un che al bar
"Certo volentieri, io lo prendero macchiato",si reoede e
A che ora arriva il pullman,pero arriva lo le
Dovrebbe arrivare tra qualche minuto,doretoto batarire tu tu minuto
Quanto costa il biglietto,e gruato io io a
Purtroppo non lo so pero potresti chiedere all autista,prtoiotre io si un a autista
Va bene grazie lo stesso,si grazie e dieci
Prego,pero
Perfetto vorrei comprarne due.,certo orere due
Certo ecco a lei vuole un sacchetto,e renria io il tu e
Si grazie e arrivederci,si riredrerua
Le auguro una buona giornata,auguro una bene a a
Buongiorno io sono Mario,pero tu
Buonasera io sono Mario,beorn bar
Piacere Luigi come stai,piacere io e si
Tutto bene tu,tutto come
Salve quanto costa quell articolo,salve quanto costa quell articolo
