Truth,Decoded
Prego,pero
Dovrebbe arrivare tra qualche minuto,doretobcare il due minuto
Tutto bene tu,prego bene
Perfetto vorrei comprarne due.,prego arireredue
Buongiorno io sono Mario,preazio
Piacere Luigi come stai,piacere luiece stai
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Tutto bene tu,tutto bene tu
E in offerta costa dieci euro,e in offerta costa dieci euro
Perfetto vorrei comprarne due.,perfetto lei comprarne due
Certo ecco a lei vuole un sacchetto,certo tra certo lo vuole un smacheto
Piacere Luigi come stai,piacere luigi come stai
Prego,prego
Buonasera io sono Mario,buongernao io sono mario
Va bene grazie lo stesso,va e grazie lo stesso
Quanto costa il biglietto,quanto lo stai lo biglietto
Dovrebbe arrivare tra qualche minuto,dovrebbe araietre qualche minuto
Salve quanto costa quell articolo,le euro io come un iachto
"Certo volentieri, io lo prendero macchiato",certo volnri io lo prendero macchiato
Prendiamo un caffe al bar,pfenio un caffe lo bar
Buongiorno io sono Mario,buongiorno io sono mario
A che ora arriva il pullman,a che ora arriva il pullman
Si grazie e arrivederci,si grazie io arrivederci
Tutto bene grazie,tutto bene grazie
Le auguro una buona giornata,le auguro una buona giornata
Piacere Luigi come stai,piacere luigi come stai
A che ora arriva il pullman,a che ora arriva il pullman
E in offerta costa dieci euro,e in offerta costa dieci euro
Si grazie e arrivederci,si grazie e arivercsi
Dovrebbe arrivare tra qualche minuto,dovrebearivare tra qualche minuto
Tutto bene tu,tutto bene tu
Buonasera io sono Mario,buonasera io sono mario
