Truth,Decoded
Quanto costa il biglietto,quanto costa io io
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo lo so pero postiei il autista
Va bene grazie lo stesso,va bene grazie lo stesso
Prego,prego
Perfetto vorrei comprarne due.,dvrebonrei comprarne e
Certo ecco a lei vuole un sacchetto,certoaero lo sono e maheto
Si grazie e arrivederci,a buaraia io io cosero
Le auguro una buona giornata,le auguro una una giornata
Buongiorno io sono Mario,buongiorno io sono mario
Buonasera io sono Mario,bunrno io sono mario
Piacere Luigi come stai,iaeche liglio come stai
Tutto bene tu,tutto bene tu
Salve quanto costa quell articolo,salve un lo lo e stesso
E in offerta costa dieci euro,e io
Tutto bene grazie,due
Prendiamo un caffe al bar,prenia a a a lo
"Certo volentieri, io lo prendero macchiato",si gfeired un
A che ora arriva il pullman,tra a mario lo a
Dovrebbe arrivare tra qualche minuto,e e ctarae si minuto
Quanto costa il biglietto,quanto io
Purtroppo non lo so pero potresti chiedere all autista,pretoirio si io io autista
Va bene grazie lo stesso,si graziazie a lei
Prego,pero
Perfetto vorrei comprarne due.,pero tra e un
Certo ecco a lei vuole un sacchetto,e greniti io tu a
Si grazie e arrivederci,si tra a
Le auguro una buona giornata,aungo un un a
Buongiorno io sono Mario,prego
Buonasera io sono Mario,buain bar
Piacere Luigi come stai,piacere un si
Tutto bene tu,tutto lo io
Salve quanto costa quell articolo,salve quanto costa un tiolo
