Truth,Decoded
Prego,pero
Dovrebbe arrivare tra qualche minuto,doretrob carirne a due minuto
Tutto bene tu,ruti io
Perfetto vorrei comprarne due.,certo coriredre un
Buongiorno io sono Mario,preazio
Piacere Luigi come stai,piacere lei che stai
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potrestichiedere il autista
Tutto bene tu,tutto bene tu
E in offerta costa dieci euro,e in offerta costa dieci euro
Perfetto vorrei comprarne due.,perfetto lei comprarne due
Certo ecco a lei vuole un sacchetto,certo euro certo lo vuole un sacchetto
Piacere Luigi come stai,piacere luigi come stai
Prego,prego
Buonasera io sono Mario,buonasera io sono mario
Va bene grazie lo stesso,va bene grazie lo stesso
Quanto costa il biglietto,quanto costa io biglietto
Dovrebbe arrivare tra qualche minuto,dovrebbe araieta qualche minuto
Salve quanto costa quell articolo,le auguro una costa un ichtlo
"Certo volentieri, io lo prendero macchiato",certo vonti e lo lo prendero macchiato
Prendiamo un caffe al bar,euro un caffe lo bar
Buongiorno io sono Mario,buongiorno io sono mario
A che ora arriva il pullman,a che ora arriva il pullman
Si grazie e arrivederci,si grazie io arriva dieci
Tutto bene grazie,tutto e grazie
Le auguro una buona giornata,le auguro una buona giornata
Piacere Luigi come stai,piacere luigi come stai
A che ora arriva il pullman,a che ora arriva il pullman
E in offerta costa dieci euro,e in offerta costa dieci euro
Si grazie e arrivederci,si grazie e arivedercso
Dovrebbe arrivare tra qualche minuto,dovrebearivare tra qualche minuto
Tutto bene tu,tutto bene tu
Buonasera io sono Mario,buonasera io sono mario
