Truth,Decoded
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Prego,prego
Buonasera io sono Mario,buonasera io sono mario
Quanto costa il biglietto,quanto costa il si io
E in offerta costa dieci euro,e in offerta costa dieci euro
Certo ecco a lei vuole un sacchetto,pero ora io lo tu e
Le auguro una buona giornata,eaungoro una un a
"Certo volentieri, io lo prendero macchiato",si rfetoed a
Tutto bene tu,tutto io e
Salve quanto costa quell articolo,salve quanto io lo sticlso
Purtroppo non lo so pero potresti chiedere all autista,prego ora io pero io si a una
Dovrebbe arrivare tra qualche minuto,doretrobo barire a tu minuto
Prego,prego
Si grazie e arrivederci,si io derua
Va bene grazie lo stesso,si grazezearzrie e rtrcso
Piacere Luigi come stai,piacere luigi che stai
E in offerta costa dieci euro,e ruzio igieuo
Buonasera io sono Mario,buoaraio mario
Quanto costa il biglietto,quanto io io tra
Perfetto vorrei comprarne due.,certo coredrne e
Prendiamo un caffe al bar,prendiamo un caffe al bar
A che ora arriva il pullman,e mario io e
Buongiorno io sono Mario,preozto
Tutto bene grazie,tutto oigere
Quanto costa il biglietto,quanto costa il biglietto
Perfetto vorrei comprarne due.,perfetto lei comprarne due
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe arazieia un e minuto
Piacere Luigi come stai,piacere luigi come stai
Buongiorno io sono Mario,buongiorno io sono mario
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere e autista
