Truth,Decoded
Prendiamo un caffe al bar,prendiamo un che bar
Salve quanto costa quell articolo,salve quanto tra io cstelo
E in offerta costa dieci euro,prego iciue
"Certo volentieri, io lo prendero macchiato",peretoioied e
Dovrebbe arrivare tra qualche minuto,perfetto carire tu minuto
Prego,prego
Tutto bene grazie,prezore
A che ora arriva il pullman,pero a arriva io e
Buongiorno io sono Mario,prego
Perfetto vorrei comprarne due.,certo grazie due
Si grazie e arrivederci,si grariredurerua
Le auguro una buona giornata,le a lo un un a
Certo ecco a lei vuole un sacchetto,perenervrie io cupue
Va bene grazie lo stesso,si grazie io prego
Buonasera io sono Mario,e io bar
Quanto costa il biglietto,e quanto costa
Tutto bene tu,prego come
Purtroppo non lo so pero potresti chiedere all autista,prezovoi io io io si autista
Piacere Luigi come stai,piacere dieci stai
Tutto bene tu,tutto bene tu
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un nacheto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so so pero pctreticedea autista
Quanto costa il biglietto,quanto costa il biglietto
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacere luigi come stai
Tutto bene grazie,tutto bene grazie
Prego,prego
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Si grazie e arrivederci,si grazie e ivercso
Prendiamo un caffe al bar,prendiamo un caffe al bar
Salve quanto costa quell articolo,salve quanto costa quell articolo
