Truth,Decoded
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Prego,prego
Buonasera io sono Mario,buonasera io sono mario
Quanto costa il biglietto,quanto costaeil e io
E in offerta costa dieci euro,e in offerta costa dieci euro
Certo ecco a lei vuole un sacchetto,e certo vorrei io cipu un
Le auguro una buona giornata,le auanguo una un a a
"Certo volentieri, io lo prendero macchiato",si gquatorioed e
Tutto bene tu,tutto bene grazie
Salve quanto costa quell articolo,salve quangrata io coarticso
Purtroppo non lo so pero potresti chiedere all autista,perfetto io io io pero euro e a una
Dovrebbe arrivare tra qualche minuto,dovretro lo barirne a tu minuto
Prego,prego
Si grazie e arrivederci,si ragire derua
Va bene grazie lo stesso,si grazie arzrie e euro
Piacere Luigi come stai,piacere lo uiagie che stai
E in offerta costa dieci euro,ruazioigiue
Buonasera io sono Mario,buonarain mario
Quanto costa il biglietto,quanto io iata
Perfetto vorrei comprarne due.,certo certo readrirne e
Prendiamo un caffe al bar,prendiamo un caffe al bar
A che ora arriva il pullman,e tu ora io e
Buongiorno io sono Mario,prego azto
Tutto bene grazie,quztozoigrate
Quanto costa il biglietto,quanto lo stai il bilheto
Perfetto vorrei comprarne due.,poerfeton vorrei comprarne due
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe arairaiae a due minuto
Piacere Luigi come stai,piacere luigi come stai
Buongiorno io sono Mario,buongiorno io sono mario
Purtroppo non lo so pero potresti chiedere all autista,purtroppo un lo so pero potresti chiedere al autista
