Truth,Decoded
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Prego,prego
Buonasera io sono Mario,buonasera io sono mario
Quanto costa il biglietto,quanto costa il blieto
E in offerta costa dieci euro,e in offerta costa dieci euro
Certo ecco a lei vuole un sacchetto,e renrtia io il tu a
Le auguro una buona giornata,lo auanoro una cutne al bar
"Certo volentieri, io lo prendero macchiato",si gfetocrede e
Tutto bene tu,tutto io gzte
Salve quanto costa quell articolo,salve quanto tra tra e stesso
Purtroppo non lo so pero potresti chiedere all autista,pireztovoir io io io io a autista
Dovrebbe arrivare tra qualche minuto,doreto lo btarare tu tu minuto
Prego,prego
Si grazie e arrivederci,si grazie drerua
Va bene grazie lo stesso,si grazearzie le stesso
Piacere Luigi come stai,piacere un e stai
E in offerta costa dieci euro,e grazie idreua
Buonasera io sono Mario,buona bar
Quanto costa il biglietto,e quanto io iata
Perfetto vorrei comprarne due.,certo corarie due
Prendiamo un caffe al bar,prendiamo un che al bar
A che ora arriva il pullman,prego a io le
Buongiorno io sono Mario,pretozio
Tutto bene grazie,qutoberate
Quanto costa il biglietto,quanto costa il blieto
Perfetto vorrei comprarne due.,doverfetonrei comprarne e
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe ariralra a e minuto
Piacere Luigi come stai,piacere luigi come stai
Buongiorno io sono Mario,buongiorno io sono mario
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero poest chiedere e autista
