Truth,Decoded
Prego,pero
Dovrebbe arrivare tra qualche minuto,prego tocararne a tu minuto
Tutto bene tu,auoio e
Perfetto vorrei comprarne due.,certo coredrne un
Buongiorno io sono Mario,prego
Piacere Luigi come stai,piacere uiecme stai
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere il autista
Tutto bene tu,tutto bene tu
E in offerta costa dieci euro,e in ora costa dieci euro
Perfetto vorrei comprarne due.,perfetto lei comprarne due
Certo ecco a lei vuole un sacchetto,certo ora tra lo vuole un smacheto
Piacere Luigi come stai,piacere luigi come stai
Prego,prego
Buonasera io sono Mario,buonrno io sono mario
Va bene grazie lo stesso,va bene grazie stesso
Quanto costa il biglietto,quanto lo tra io mheto
Dovrebbe arrivare tra qualche minuto,dovrebbe ariera a e minuto
Salve quanto costa quell articolo,le auguro lo costa un lo
"Certo volentieri, io lo prendero macchiato",certo volnti e lo lo prendero macchiato
Prendiamo un caffe al bar,pfeniro un caffe a lo bar
Buongiorno io sono Mario,buongiorno io sono mario
A che ora arriva il pullman,a che ora va il pullman
Si grazie e arrivederci,buzie io lei ecco
Tutto bene grazie,tutto bene grazie
Le auguro una buona giornata,le auguro una buona giornata
Piacere Luigi come stai,piacere luigi come stai
A che ora arriva il pullman,a che ora arriva il pullman
E in offerta costa dieci euro,e in offerta costa dieci euro
Si grazie e arrivederci,si grazie e aivedesrci
Dovrebbe arrivare tra qualche minuto,dovrebearivare tra qualche minuto
Tutto bene tu,tutto bene tu
Buonasera io sono Mario,buonasera io sono mario
