Truth,Decoded
Buonasera io sono Mario,buonasera io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Le auguro una buona giornata,le a una buona giornata
Va bene grazie lo stesso,va bene grazie lo stesso
Buongiorno io sono Mario,bungonirno io sono mario
A che ora arriva il pullman,a cheora arriva il pullman
Certo ecco a lei vuole un sacchetto,heonaero lo sono maseto
Dovrebbe arrivare tra qualche minuto,dovrebbe arriva lo tu minuto
Perfetto vorrei comprarne due.,dvqeborei comprarne e
Va bene grazie lo stesso,bene grazie lo stesso
E in offerta costa dieci euro,e in ora costa io
A che ora arriva il pullman,a che ora io pullman
"Certo volentieri, io lo prendero macchiato",certo oenrierio lo come csiao
Salve quanto costa quell articolo,le io come io io
Prego,prego
Purtroppo non lo so pero potresti chiedere all autista,purtroppo e lo pero porestiere autista
Tutto bene tu,tutto bene tu
Si grazie e arrivederci,a buaria io io so
Buongiorno io sono Mario,buoioirno io sono mario
Quanto costa il biglietto,quanto lo sono il io
Le auguro una buona giornata,le auguro una una giornata
Buonasera io sono Mario,bene io sono mario
Prendiamo un caffe al bar,euro io caffe a lo bar
Tutto bene grazie,tutobene grazie
Piacere Luigi come stai,piacerheligio come stai
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Si grazie e arrivederci,si grazie e ariedrci
Buonasera io sono Mario,buona io sono mario
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,va bene grazie lo stesso
E in offerta costa dieci euro,e in offerta costa lei euro
Piacere Luigi come stai,piacereuigi comestai
