Truth,Decoded
Salve quanto costa quell articolo,io io
E in offerta costa dieci euro,io io
Tutto bene grazie,tu io
Prendiamo un caffe al bar,e io
"Certo volentieri, io lo prendero macchiato",io io
A che ora arriva il pullman,bene io
Dovrebbe arrivare tra qualche minuto,io io
Quanto costa il biglietto,euro io
Purtroppo non lo so pero potresti chiedere all autista,io io
Va bene grazie lo stesso,pero io
Prego,euro io
Perfetto vorrei comprarne due.,e io
Certo ecco a lei vuole un sacchetto,certo io
Si grazie e arrivederci,io io
Le auguro una buona giornata,tu e io
Buongiorno io sono Mario,io e lo
Buonasera io sono Mario,e io
Piacere Luigi come stai,pero io
Tutto bene tu,io io
Salve quanto costa quell articolo,io io
E in offerta costa dieci euro,e e io
Tutto bene grazie,a io
Prendiamo un caffe al bar,a io
"Certo volentieri, io lo prendero macchiato",a io
A che ora arriva il pullman,a io
Dovrebbe arrivare tra qualche minuto,a a io
Quanto costa il biglietto,io io
Purtroppo non lo so pero potresti chiedere all autista,io e e e io
Va bene grazie lo stesso,e io
Prego,a io
Perfetto vorrei comprarne due.,io io
Certo ecco a lei vuole un sacchetto,io io
