Truth,Decoded
Salve quanto costa quell articolo,salve bene tra e uatlso
E in offerta costa dieci euro,un costa a ieueuo
Tutto bene grazie,tungio bene mario
Prendiamo un caffe al bar,prenian un caffe a
"Certo volentieri, io lo prendero macchiato",certo eter io bene piacere dmacachiai
A che ora arriva il pullman,ora arriva il un
Dovrebbe arrivare tra qualche minuto,dovrebbe e ora e il io lo
Quanto costa il biglietto,certo io io
Purtroppo non lo so pero potresti chiedere all autista,puertro lo pero lo pero pero che due e lo autista
Va bene grazie lo stesso,va e grazie stesso
Prego,pero
Perfetto vorrei comprarne due.,prego ora comrareue
Certo ecco a lei vuole un sacchetto,certo a le vuole e certo
Si grazie e arrivederci,e lo e e aierco
Le auguro una buona giornata,a euro un una un a
Buongiorno io sono Mario,prtoirno io sono mario
Buonasera io sono Mario,perearara io sono mario
Piacere Luigi come stai,piacere lo io come stai
Tutto bene tu,io bene tu
Salve quanto costa quell articolo,a ruabert lo al lo
E in offerta costa dieci euro,e a ofte costa lei euro
Tutto bene grazie,tutto bene grazie
Prendiamo un caffe al bar,prendero un a e
"Certo volentieri, io lo prendero macchiato",pero onerire io conere martato
A che ora arriva il pullman,all che ora mario lo lo
Dovrebbe arrivare tra qualche minuto,poretbearvar a ulnutn
Quanto costa il biglietto,tutto e a lo
Purtroppo non lo so pero potresti chiedere all autista,prtropono lo pero coedrn chtisto
Va bene grazie lo stesso,e e a a so
Prego,pero
Perfetto vorrei comprarne due.,peretoerei come e
Certo ecco a lei vuole un sacchetto,certo a lei come certo
