Truth,Decoded
Quanto costa il biglietto,un lo io
Purtroppo non lo so pero potresti chiedere all autista,lo lo lo lo e io
Va bene grazie lo stesso,lo lo
Prego,tutto
Perfetto vorrei comprarne due.,certo lo e lo
Certo ecco a lei vuole un sacchetto,lo lo io io io
Si grazie e arrivederci,lo io io
Le auguro una buona giornata,bene io
Buongiorno io sono Mario,lo lo lo io
Buonasera io sono Mario,lo lo lo io
Piacere Luigi come stai,lo lo lo e
Tutto bene tu,lo lo io
Salve quanto costa quell articolo,pero lo
E in offerta costa dieci euro,tra lo
Tutto bene grazie,lo lo
Prendiamo un caffe al bar,pero lo
"Certo volentieri, io lo prendero macchiato",pruoeo
A che ora arriva il pullman,pero io
Dovrebbe arrivare tra qualche minuto,pero io
Quanto costa il biglietto,pero lo
Purtroppo non lo so pero potresti chiedere all autista,pero lo
Va bene grazie lo stesso,e lo
Prego,pero
Perfetto vorrei comprarne due.,pero lo io e stai
Certo ecco a lei vuole un sacchetto,e lo
Si grazie e arrivederci,pero lo
Le auguro una buona giornata,pero lo
Buongiorno io sono Mario,prego
Buonasera io sono Mario,pero io
Piacere Luigi come stai,pero lo
Tutto bene tu,pero lo
Salve quanto costa quell articolo,e e a lo
