Truth,Decoded
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Prego,prego
Buonasera io sono Mario,buonasera io sono mario
Quanto costa il biglietto,quanto costa il e io
E in offerta costa dieci euro,e in offerta costa dieci euro
Certo ecco a lei vuole un sacchetto,peretnororti si cipue
Le auguro una buona giornata,le quanto un cbutne a
"Certo volentieri, io lo prendero macchiato",si retoied e
Tutto bene tu,tutto io e
Salve quanto costa quell articolo,salve quanto tra io costeuso
Purtroppo non lo so pero potresti chiedere all autista,pirezto ora io si io una
Dovrebbe arrivare tra qualche minuto,doretrto lo carirne tu tu minuto
Prego,e
Si grazie e arrivederci,si rirdurereua
Va bene grazie lo stesso,si grazearzie e stesso
Piacere Luigi come stai,piacere uiecoe stai
E in offerta costa dieci euro,si grazie icieue
Buonasera io sono Mario,beorin mario
Quanto costa il biglietto,e quanto io ireta
Perfetto vorrei comprarne due.,certo corarie e
Prendiamo un caffe al bar,prendiamo un che al bar
A che ora arriva il pullman,prfe io io io e
Buongiorno io sono Mario,pretoztu
Tutto bene grazie,qutoigerea
Quanto costa il biglietto,quanto costa io biglietto
Perfetto vorrei comprarne due.,poverfeton lei comprarne due
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe arziere a e minuto
Piacere Luigi come stai,piacere luigi come stai
Buongiorno io sono Mario,buongiorno io sono mario
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere e autista
