Truth,Decoded
Prego,pero
Dovrebbe arrivare tra qualche minuto,dovrebobarirne tu quanto
Tutto bene tu,prego bene
Perfetto vorrei comprarne due.,certo veradrive due
Buongiorno io sono Mario,preaztu
Piacere Luigi come stai,piacere lo uiecme stai
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Tutto bene tu,tutto bene tu
E in offerta costa dieci euro,e in ofertacsta dieci euro
Perfetto vorrei comprarne due.,perfetonvorei comprarne due
Certo ecco a lei vuole un sacchetto,certo lo cnti euro lo vuole un smacheto
Piacere Luigi come stai,piacerelnguiogi come stai
Prego,prego
Buonasera io sono Mario,buongiorno io sono mario
Va bene grazie lo stesso,va bene grazie lo stesso
Quanto costa il biglietto,quanto costa il biglietto
Dovrebbe arrivare tra qualche minuto,dovrebbe araiatre vuole minuto
Salve quanto costa quell articolo,e qunrta si come il io
"Certo volentieri, io lo prendero macchiato",certo vontiero lo lo prendero macchiato
Prendiamo un caffe al bar,prendiamo un caffe lo bar
Buongiorno io sono Mario,buongiorno io sono mario
A che ora arriva il pullman,a che ora arriva il pullman
Si grazie e arrivederci,si grazie io areie dieci
Tutto bene grazie,tutto bene grazie
Le auguro una buona giornata,le auguro una buona giornata
Piacere Luigi come stai,piacere luigi come stai
A che ora arriva il pullman,a che ora arriva il pullman
E in offerta costa dieci euro,e in offerta costa dieci euro
Si grazie e arrivederci,si grazie aivestecsi
Dovrebbe arrivare tra qualche minuto,dovrebearivare tra qualche minuto
Tutto bene tu,tutto bene tu
Buonasera io sono Mario,buonasera io sono mario
