Truth,Decoded
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Prego,prego
Buonasera io sono Mario,buonasera io sono mario
Quanto costa il biglietto,quanto costa il io io
E in offerta costa dieci euro,e in offerta costa dieci euro
Certo ecco a lei vuole un sacchetto,e reftri si e tu e
Le auguro una buona giornata,lo aungo una un a
"Certo volentieri, io lo prendero macchiato",si greoed due
Tutto bene tu,tutto e
Salve quanto costa quell articolo,a quanto tra io costelo
Purtroppo non lo so pero potresti chiedere all autista,si rezti ioire io si io a una
Dovrebbe arrivare tra qualche minuto,prego tocarirle a tu minuto
Prego,prego
Si grazie e arrivederci,io ridrua
Va bene grazie lo stesso,si grazie grazie e si
Piacere Luigi come stai,piacere un e stai
E in offerta costa dieci euro,si rezireue
Buonasera io sono Mario,pero mario
Quanto costa il biglietto,si grurti io a
Perfetto vorrei comprarne due.,si certo cererie e
Prendiamo un caffe al bar,prendiamo un caffe al bar
A che ora arriva il pullman,e bar io e
Buongiorno io sono Mario,preoztu
Tutto bene grazie,rutoire
Quanto costa il biglietto,quanto costa il biglietto
Perfetto vorrei comprarne due.,poverfeton lei comprarne due
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe carazieia un e minuto
Piacere Luigi come stai,piacere luigi come stai
Buongiorno io sono Mario,buongiorno io sono mario
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere all autista
