Truth,Decoded
Quanto costa il biglietto,quanto costa il gieto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo pero portitiere autista
Va bene grazie lo stesso,vaqene grazie lo stesso
Prego,prego
Perfetto vorrei comprarne due.,dvrebonrei comprarne e
Certo ecco a lei vuole un sacchetto,certoeaero lo sono umaheto
Si grazie e arrivederci,e bunearai a io certo
Le auguro una buona giornata,le auguro una una giornata
Buongiorno io sono Mario,buongiorno io sono mario
Buonasera io sono Mario,buonrno io sono mario
Piacere Luigi come stai,piacere luigi come stai
Tutto bene tu,tutto bene tu
Salve quanto costa quell articolo,va un tra e stesso
E in offerta costa dieci euro,prego
Tutto bene grazie,pero
Prendiamo un caffe al bar,prenia a a lo bar
"Certo volentieri, io lo prendero macchiato",si rerdrd un
A che ora arriva il pullman,e a tra lo a
Dovrebbe arrivare tra qualche minuto,certo ctarae quanto
Quanto costa il biglietto,gruto io
Purtroppo non lo so pero potresti chiedere all autista,pretorio io io una
Va bene grazie lo stesso,grazie si
Prego,pero
Perfetto vorrei comprarne due.,prego riae a
Certo ecco a lei vuole un sacchetto,pgreniri io tu a
Si grazie e arrivederci,si tra a
Le auguro una buona giornata,aungo un un a
Buongiorno io sono Mario,prego
Buonasera io sono Mario,un a
Piacere Luigi come stai,piareo io si
Tutto bene tu,tutto lo io
Salve quanto costa quell articolo,salve quanto costa qltiolo
