Truth,Decoded
Quanto costa il biglietto,quanto costa il biglietto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Va bene grazie lo stesso,va bene grazie lo stesso
Prego,prego
Perfetto vorrei comprarne due.,perfetto lei comprarne e
Certo ecco a lei vuole un sacchetto,certo ora certo lo vuole e sacchetto
Si grazie e arrivederci,e grazie riae bene certo
Le auguro una buona giornata,le auguro una buona giornata
Buongiorno io sono Mario,buongiorno io sono mario
Buonasera io sono Mario,buonsernao io sono mario
Piacere Luigi come stai,piacere luigi come stai
Tutto bene tu,tutto bene tu
Salve quanto costa quell articolo,a un ora io e stesso
E in offerta costa dieci euro,prezididrui
Tutto bene grazie,prego euro
Prendiamo un caffe al bar,prendiamo un che al bar
"Certo volentieri, io lo prendero macchiato",si retidede e
A che ora arriva il pullman,e a io io a
Dovrebbe arrivare tra qualche minuto,doreto lo catarire tu si minuto
Quanto costa il biglietto,si gruarto io io io
Purtroppo non lo so pero potresti chiedere all autista,pirtripiore io io io io a autista
Va bene grazie lo stesso,si grazie a e dieci
Prego,pero
Perfetto vorrei comprarne due.,certo certo redrie due
Certo ecco a lei vuole un sacchetto,e rentrtia io cupu e
Si grazie e arrivederci,si riredrerua
Le auguro una buona giornata,e un lo una curne a bar
Buongiorno io sono Mario,pero lo
Buonasera io sono Mario,pero e mario
Piacere Luigi come stai,piacere un e stai
Tutto bene tu,ruti che
Salve quanto costa quell articolo,salve quanto costa quell articolo
