Truth,Decoded
Quanto costa il biglietto,io io io
Purtroppo non lo so pero potresti chiedere all autista,io io io e io
Va bene grazie lo stesso,io io
Prego,tu io
Perfetto vorrei comprarne due.,certo io lo
Certo ecco a lei vuole un sacchetto,certo io io io
Si grazie e arrivederci,certo io io
Le auguro una buona giornata,euro io io
Buongiorno io sono Mario,pero io io io io
Buonasera io sono Mario,io io io io
Piacere Luigi come stai,e io io io
Tutto bene tu,bene lo
Salve quanto costa quell articolo,e io
E in offerta costa dieci euro,io io
Tutto bene grazie,a io
Prendiamo un caffe al bar,e io
"Certo volentieri, io lo prendero macchiato",io io
A che ora arriva il pullman,prego io
Dovrebbe arrivare tra qualche minuto,tu io
Quanto costa il biglietto,io io
Purtroppo non lo so pero potresti chiedere all autista,io io
Va bene grazie lo stesso,io io
Prego,e io
Perfetto vorrei comprarne due.,io io
Certo ecco a lei vuole un sacchetto,io io
Si grazie e arrivederci,io io
Le auguro una buona giornata,io io
Buongiorno io sono Mario,io io
Buonasera io sono Mario,io io
Piacere Luigi come stai,io io
Tutto bene tu,io io
Salve quanto costa quell articolo,ora io
