Truth,Decoded
Prendiamo un caffe al bar,prendiamo un che al bar
Salve quanto costa quell articolo,salve quanrata io costeula
E in offerta costa dieci euro,e reztioros icicirue
"Certo volentieri, io lo prendero macchiato",a qentoi ocored e
Dovrebbe arrivare tra qualche minuto,dovereob carire a tu minuto
Prego,prego
Tutto bene grazie,qugoe grte
A che ora arriva il pullman,pero arriva lo lman
Buongiorno io sono Mario,prego
Perfetto vorrei comprarne due.,certo grazie due
Si grazie e arrivederci,si ora riredrerurua
Le auguro una buona giornata,al aungo una un a a
Certo ecco a lei vuole un sacchetto,e revria io un tu a
Va bene grazie lo stesso,si grazeazre e drusi
Buonasera io sono Mario,beoraion bar
Quanto costa il biglietto,e quanto io ora
Tutto bene tu,retie come
Purtroppo non lo so pero potresti chiedere all autista,prego votr io io icdr al autista
Piacere Luigi come stai,piacere uivce stai
Tutto bene tu,tutobene tu
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole e nacheto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so lo pero corecicedena autista
Quanto costa il biglietto,quanto costa il blieto
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacere luigi come stai
Tutto bene grazie,tutto bene grazie
Prego,prego
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Si grazie e arrivederci,si grazie e ietrcso
Prendiamo un caffe al bar,prendiamo un caffe al bar
Salve quanto costa quell articolo,salve quanto costa quell articolo
