Truth,Decoded
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Prego,prego
Buonasera io sono Mario,buonasera io sono mario
Quanto costa il biglietto,quanto costa il si io
E in offerta costa dieci euro,e in offerta costa dieci euro
Certo ecco a lei vuole un sacchetto,e renria io io tu e
Le auguro una buona giornata,auguro una un a
"Certo volentieri, io lo prendero macchiato",si greoed e
Tutto bene tu,tutto io e
Salve quanto costa quell articolo,salve quanto io costelo
Purtroppo non lo so pero potresti chiedere all autista,pirezto io io io uicr a autista
Dovrebbe arrivare tra qualche minuto,doreto ocarire a tu minuto
Prego,prego
Si grazie e arrivederci,si e due
Va bene grazie lo stesso,si grazie grazie e prego
Piacere Luigi come stai,piacere uigiece stai
E in offerta costa dieci euro,preoieue
Buonasera io sono Mario,buona mario
Quanto costa il biglietto,sgruato io a
Perfetto vorrei comprarne due.,certo cerere e
Prendiamo un caffe al bar,prendiamo un caffe al bar
A che ora arriva il pullman,e ora io e
Buongiorno io sono Mario,preotu
Tutto bene grazie,autoirte
Quanto costa il biglietto,quanto costa il biglietto
Perfetto vorrei comprarne due.,prfeton lei comprarne due
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe arazierae a e minuto
Piacere Luigi come stai,piacere luigi come stai
Buongiorno io sono Mario,buongiorno io sono mario
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero poest chiedere e autista
