Truth,Decoded
Quanto costa il biglietto,un lo so io
Purtroppo non lo so pero potresti chiedere all autista,pueretopo lo lo io lo si eisto
Va bene grazie lo stesso,va bene e so
Prego,pero
Perfetto vorrei comprarne due.,poeretboeio come lo
Certo ecco a lei vuole un sacchetto,quogara io so mario
Si grazie e arrivederci,a bar io lo
Le auguro una buona giornata,euro lo sono
Buongiorno io sono Mario,bugogono io un mario
Buonasera io sono Mario,tutogio io sono mario
Piacere Luigi come stai,puruno lo lo stai
Tutto bene tu,tutto bene tu
Salve quanto costa quell articolo,stai e lo
E in offerta costa dieci euro,pirea
Tutto bene grazie,pretei
Prendiamo un caffe al bar,piacere a
"Certo volentieri, io lo prendero macchiato",piacere
A che ora arriva il pullman,a bene si e
Dovrebbe arrivare tra qualche minuto,pieret ereue
Quanto costa il biglietto,e lo e
Purtroppo non lo so pero potresti chiedere all autista,pero lo io un
Va bene grazie lo stesso,pero io
Prego,pero
Perfetto vorrei comprarne due.,pero riode si
Certo ecco a lei vuole un sacchetto,si e a e
Si grazie e arrivederci,si pero
Le auguro una buona giornata,piae lo e e
Buongiorno io sono Mario,pero
Buonasera io sono Mario,pero
Piacere Luigi come stai,piacere a
Tutto bene tu,certo e e
Salve quanto costa quell articolo,salve qean ora e e so
