Truth,Decoded
Quanto costa il biglietto,quanto costa io lo
Purtroppo non lo so pero potresti chiedere all autista,purtroppo e lo pero poli bene autista
Va bene grazie lo stesso,va bene tra lo stesso
Prego,pero
Perfetto vorrei comprarne due.,dovreberlei costa e lo
Certo ecco a lei vuole un sacchetto,crtoerara lo sono ahto
Si grazie e arrivederci,a buati io io lo
Le auguro una buona giornata,le quanto un minuto
Buongiorno io sono Mario,buoirno io sono mario
Buonasera io sono Mario,buona io sono mario
Piacere Luigi come stai,piaceretlilio come stai
Tutto bene tu,tutto bene tu
Salve quanto costa quell articolo,e bene a lei
E in offerta costa dieci euro,preira
Tutto bene grazie,pero
Prendiamo un caffe al bar,perenia a lo e
"Certo volentieri, io lo prendero macchiato",pirtireua
A che ora arriva il pullman,pero vrari a
Dovrebbe arrivare tra qualche minuto,pero taraeriuo
Quanto costa il biglietto,prtoita
Purtroppo non lo so pero potresti chiedere all autista,certo io io io un
Va bene grazie lo stesso,grazie si
Prego,pero
Perfetto vorrei comprarne due.,certo iriade a
Certo ecco a lei vuole un sacchetto,pero a a
Si grazie e arrivederci,pirari
Le auguro una buona giornata,lo lo un e a
Buongiorno io sono Mario,pero
Buonasera io sono Mario,prego a
Piacere Luigi come stai,pero tu
Tutto bene tu,tutto lo e
Salve quanto costa quell articolo,salve fuata lo stai stesso
