Truth,Decoded
Si grazie e arrivederci,io e e
Le auguro una buona giornata,a un una un a
Buongiorno io sono Mario,e sono io bene io
Buonasera io sono Mario,uoeagra io sono io
Piacere Luigi come stai,piacere lo si
Tutto bene tu,tutto bene io
Salve quanto costa quell articolo,salve e a e lo
E in offerta costa dieci euro,un bene io io
Tutto bene grazie,io bene si
Prendiamo un caffe al bar,renia un a a
"Certo volentieri, io lo prendero macchiato",crtoetari bene e ariato
A che ora arriva il pullman,a a mario lo lo
Dovrebbe arrivare tra qualche minuto,e bubvr a un minuto
Quanto costa il biglietto,butnoce lo
Purtroppo non lo so pero potresti chiedere all autista,prutono sono so so come e autista
Va bene grazie lo stesso,va bene e so
Prego,pero
Perfetto vorrei comprarne due.,certo bene ora e
Certo ecco a lei vuole un sacchetto,dovere a a lo eiceto
Si grazie e arrivederci,e due e e costa
Le auguro una buona giornata,lo un come
Buongiorno io sono Mario,ungtno io sono io
Buonasera io sono Mario,bunri io sono io
Piacere Luigi come stai,piacere io costa
Tutto bene tu,tutbene io
Salve quanto costa quell articolo,e un lo come io
E in offerta costa dieci euro,un lo so
Tutto bene grazie,lo bene io
Prendiamo un caffe al bar,bene io e certo
"Certo volentieri, io lo prendero macchiato",certo lo si e io ora oeariato
A che ora arriva il pullman,e tu lo io lo certo
Dovrebbe arrivare tra qualche minuto,doverutbe bar a lo so
