Truth,Decoded
Quanto costa il biglietto,io io io
Purtroppo non lo so pero potresti chiedere all autista,io io io io io io
Va bene grazie lo stesso,io lo
Prego,io io
Perfetto vorrei comprarne due.,io lo
Certo ecco a lei vuole un sacchetto,io io io io io
Si grazie e arrivederci,io io lo
Le auguro una buona giornata,eruoieto
Buongiorno io sono Mario,certo io io certo
Buonasera io sono Mario,io io io io io io
Piacere Luigi come stai,io io io certo
Tutto bene tu,io io
Salve quanto costa quell articolo,e io
E in offerta costa dieci euro,io io
Tutto bene grazie,io io
Prendiamo un caffe al bar,io io
"Certo volentieri, io lo prendero macchiato",io
A che ora arriva il pullman,e io
Dovrebbe arrivare tra qualche minuto,tu io
Quanto costa il biglietto,un io
Purtroppo non lo so pero potresti chiedere all autista,io io
Va bene grazie lo stesso,io io
Prego,bene
Perfetto vorrei comprarne due.,un io e io
Certo ecco a lei vuole un sacchetto,io io
Si grazie e arrivederci,io io
Le auguro una buona giornata,io io
Buongiorno io sono Mario,io io
Buonasera io sono Mario,io io
Piacere Luigi come stai,io io
Tutto bene tu,io io
Salve quanto costa quell articolo,e io a a e io
