Truth,Decoded
Quanto costa il biglietto,tu lo lo
Purtroppo non lo so pero potresti chiedere all autista,prtono io io e io
Va bene grazie lo stesso,due so
Prego,vbeo
Perfetto vorrei comprarne due.,perfetto lo e
Certo ecco a lei vuole un sacchetto,lo io io un ariato
Si grazie e arrivederci,a tu io so
Le auguro una buona giornata,euro ora
Buongiorno io sono Mario,buona lo mario
Buonasera io sono Mario,bene io un io
Piacere Luigi come stai,pero lo ora
Tutto bene tu,tutto sono
Salve quanto costa quell articolo,e e lo
E in offerta costa dieci euro,tra io
Tutto bene grazie,rutoei
Prendiamo un caffe al bar,pero
"Certo volentieri, io lo prendero macchiato",si reua
A che ora arriva il pullman,e bene si a
Dovrebbe arrivare tra qualche minuto,pero e io
Quanto costa il biglietto,a un io
Purtroppo non lo so pero potresti chiedere all autista,pero ieua
Va bene grazie lo stesso,pero e
Prego,pero
Perfetto vorrei comprarne due.,pero a io io stai
Certo ecco a lei vuole un sacchetto,si e io
Si grazie e arrivederci,si e e
Le auguro una buona giornata,pero a
Buongiorno io sono Mario,prego lo
Buonasera io sono Mario,prego a
Piacere Luigi come stai,pero e
Tutto bene tu,prego e io
Salve quanto costa quell articolo,a bene tra a lo
