Truth,Decoded
Quanto costa il biglietto,io io
Purtroppo non lo so pero potresti chiedere all autista,io io io
Va bene grazie lo stesso,pero io
Prego,a io
Perfetto vorrei comprarne due.,pero lo
Certo ecco a lei vuole un sacchetto,pero io io
Si grazie e arrivederci,pero io
Le auguro una buona giornata,certo io io
Buongiorno io sono Mario,pero io io io io
Buonasera io sono Mario,io io io
Piacere Luigi come stai,a io
Tutto bene tu,pero io
Salve quanto costa quell articolo,tu io
E in offerta costa dieci euro,io io
Tutto bene grazie,io io
Prendiamo un caffe al bar,io io
"Certo volentieri, io lo prendero macchiato",pero io
A che ora arriva il pullman,pero io
Dovrebbe arrivare tra qualche minuto,io io
Quanto costa il biglietto,io io
Purtroppo non lo so pero potresti chiedere all autista,pero io
Va bene grazie lo stesso,pero io
Prego,tu io
Perfetto vorrei comprarne due.,pero io
Certo ecco a lei vuole un sacchetto,io io
Si grazie e arrivederci,pero io
Le auguro una buona giornata,pero io
Buongiorno io sono Mario,io io
Buonasera io sono Mario,io io
Piacere Luigi come stai,pero io
Tutto bene tu,pero io
Salve quanto costa quell articolo,pero io
