Truth,Decoded
Prendiamo un caffe al bar,prendiamo un che al bar
Salve quanto costa quell articolo,a a ora si cstelo
E in offerta costa dieci euro,e rezti iciue
"Certo volentieri, io lo prendero macchiato",si reticred e
Dovrebbe arrivare tra qualche minuto,doretot ctarire io tu minuto
Prego,prego
Tutto bene grazie,vuole
A che ora arriva il pullman,e io va lo le
Buongiorno io sono Mario,preotu
Perfetto vorrei comprarne due.,certo grazie due
Si grazie e arrivederci,si grairedirerua
Le auguro una buona giornata,e auguro una un a a
Certo ecco a lei vuole un sacchetto,e reneria io un tu e
Va bene grazie lo stesso,si grazie a lei
Buonasera io sono Mario,beoran a
Quanto costa il biglietto,si gruao si io a
Tutto bene tu,prego come
Purtroppo non lo so pero potresti chiedere all autista,pirtroiotr io io io io a autista
Piacere Luigi come stai,piacere il stai
Tutto bene tu,tutto bene tu
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole unacheto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so so pero poresicedea autista
Quanto costa il biglietto,tutto costa il biglietto
Perfetto vorrei comprarne due.,perfetonvorei comprarne due
E in offerta costa dieci euro,e in offerta costa dieci euro
Piacere Luigi come stai,piacere luigi come stai
Tutto bene grazie,tutto bene grazie
Prego,prego
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Si grazie e arrivederci,si grazie e iverci
Prendiamo un caffe al bar,prendiamo un caffe al bar
Salve quanto costa quell articolo,salve quanto costa un articolo
