Truth,Decoded
Quanto costa il biglietto,quanto costa il biglietto
Le auguro una buona giornata,le auguro una buona giornata
Va bene grazie lo stesso,va bene grazie lo stesso
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Prego,prego
Tutto bene grazie,tutto bene grazie
Salve quanto costa quell articolo,salve quanto costa quelrticolo
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero preticiedreae autista
Buongiorno io sono Mario,buongiorno io sono mario
Prendiamo un caffe al bar,prendiamo un caffe al bar
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Prendiamo un caffe al bar,prendiamo un caffe al bar
Salve quanto costa quell articolo,salve quanto costa al articolo
Le auguro una buona giornata,le auguro una buona giornata
Piacere Luigi come stai,piacereuigi come stai
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Buongiorno io sono Mario,buongiorno io sono mario
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Va bene grazie lo stesso,va bene grazie lo stesso
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene tu,tutto bene tu
Si grazie e arrivederci,si grazie e arrivederci
E in offerta costa dieci euro,e in offerta costa dieci euro
Buonasera io sono Mario,buonasera io sono mario
Quanto costa il biglietto,quanto costa il biglietto
Tutto bene grazie,tutto bene grazie
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Prego,prego
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
A che ora arriva il pullman,a che ora arriva il pullman
Quanto costa il biglietto,quanto costa il biglietto
