Truth,Decoded
Tutto bene grazie,tutto bene grazie
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Prego,prego
Buonasera io sono Mario,buonasera io sono mario
Quanto costa il biglietto,quanto costa il blieto
E in offerta costa dieci euro,e in offerta costa dieci euro
Certo ecco a lei vuole un sacchetto,e aentrti il e
Le auguro una buona giornata,le quanto una un una
"Certo volentieri, io lo prendero macchiato",si gruedrue
Tutto bene tu,tutto e e
Salve quanto costa quell articolo,a quanto grtui custeuso
Purtroppo non lo so pero potresti chiedere all autista,si rezior io io a autista
Dovrebbe arrivare tra qualche minuto,prego barirne a due minuto
Prego,prego
Si grazie e arrivederci,si gradrue
Va bene grazie lo stesso,si grazezazie le ricso
Piacere Luigi come stai,piacere luigi che stai
E in offerta costa dieci euro,pruziue
Buonasera io sono Mario,buona mario
Quanto costa il biglietto,gquto io e
Perfetto vorrei comprarne due.,si certo arere e
Prendiamo un caffe al bar,prendiamo un caffe al bar
A che ora arriva il pullman,e ora le
Buongiorno io sono Mario,preoazto
Tutto bene grazie,autiraze
Quanto costa il biglietto,quanto lo sono il biglietto
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Tutto bene tu,tutto bene tu
Dovrebbe arrivare tra qualche minuto,dovrebbe arazieaita il minuto
Piacere Luigi come stai,piacere lnuiogio come stai
Buongiorno io sono Mario,buongiorno io sono mario
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potrstachiedere al autista
