Truth,Decoded
Prego,prego
E in offerta costa dieci euro,e in offerta costa due due
Va bene grazie lo stesso,va grazie lo stesso
Tutto bene grazie,tutto e grazie
Prendiamo un caffe al bar,pero un cafeal bar
Si grazie e arrivederci,e quazre a io tra io euro
"Certo volentieri, io lo prendero macchiato",certo vorrei e io lo prendero macchiato
A che ora arriva il pullman,a che ora arriva il pullman
Le auguro una buona giornata,le auguro una una giornata
Salve quanto costa quell articolo,le un lo bene il io
Buonasera io sono Mario,buonerao io sono mario
Certo ecco a lei vuole un sacchetto,ceretoca pero lo vuole umacto
Quanto costa il biglietto,un costa il certo
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Certo ecco a lei vuole un sacchetto,certo ecco a e vuole un sacchetto
Salve quanto costa quell articolo,salve quanto costa quell articolo
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Le auguro una buona giornata,le auguro una buona giornata
A che ora arriva il pullman,a che ora arriva il pullman
Va bene grazie lo stesso,va bene grazie lo stesso
"Certo volentieri, io lo prendero macchiato",certo volentierieri io lo prendero macchiato
Si grazie e arrivederci,io io e ariedecri
Prego,prego
Buonasera io sono Mario,buonasera io sono mario
Prendiamo un caffe al bar,prendiamo un caffe al a
Tutto bene grazie,tutto bene grazie
Piacere Luigi come stai,piacere luigi come stai
Purtroppo non lo so pero potresti chiedere all autista,auguro non lo so pero potresti che bene il autista
Tutto bene tu,tutto bene tu
Buongiorno io sono Mario,buongiorno io sono mario
E in offerta costa dieci euro,e in offerta costa e si euro
Le auguro una buona giornata,le auguro una buona giornata
