Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,io io io io
Tutto bene grazie,io io
E in offerta costa dieci euro,e io
Va bene grazie lo stesso,bene lo
Piacere Luigi come stai,certo io lo
Dovrebbe arrivare tra qualche minuto,io io
"Certo volentieri, io lo prendero macchiato",e io io
Prendiamo un caffe al bar,certo lo
Prego,io lo
Salve quanto costa quell articolo,tra e lo
Buonasera io sono Mario,euro lo
Perfetto vorrei comprarne due.,e lo
Si grazie e arrivederci,io io
Buonasera io sono Mario,io io
Va bene grazie lo stesso,e lo
Dovrebbe arrivare tra qualche minuto,io io
