Truth,Decoded
Perfetto vorrei comprarne due.,si gqaboeto costa bene due
Tutto bene grazie,mario io so grazie
Tutto bene tu,ptuor io io io e due
Prego,prego e
Si grazie e arrivederci,si graeredredue
Salve quanto costa quell articolo,va gbenegrat lo stesso
Quanto costa il biglietto,quanto cbseaebglieto
Le auguro una buona giornata,le auguro una una giornata
E in offerta costa dieci euro,e in offerta costa dieci euro
A che ora arriva il pullman,a che ora va il pullman
Prego,prego
Buongiorno io sono Mario,buongiorno io sono mario
Tutto bene grazie,tutto bene grazie
Tutto bene tu,tutto bene tu
Prendiamo un caffe al bar,prendiamo un che al bar
Dovrebbe arrivare tra qualche minuto,dovrebrivare tra qualche minuto
