Truth,Decoded
Buongiorno io sono Mario,buongiorno io sono mario
A che ora arriva il pullman,a che ora arriva il pullman
E in offerta costa dieci euro,e in offerta costa dieci euro
Si grazie e arrivederci,si grazie e io rivedl rtic
Certo ecco a lei vuole un sacchetto,certo ecco lei vuole un sacchetto
Salve quanto costa quell articolo,salve quantouco sono bueglaciheo
Tutto bene grazie,tutto bene io grazie
Buonasera io sono Mario,buonasera io sono mario
Piacere Luigi come stai,piacere luigi come stai
Quanto costa il biglietto,quanto costa il biglietto
Dovrebbe arrivare tra qualche minuto,io bene grarivae a qualche minuto
Perfetto vorrei comprarne due.,perfetto vorrei comprarne grazie
Va bene grazie lo stesso,va bene grazie lo stesso
Buongiorno io sono Mario,buongiorno io sono mario
Prendiamo un caffe al bar,prendiamo un caffe al bar
Purtroppo non lo so pero potresti chiedere all autista,purtronon lo so pero potresti chiedere al autista
