Truth,Decoded
Buonasera io sono Mario,bene e e e e io
Buongiorno io sono Mario,bene e e io
Prendiamo un caffe al bar,bene io e io
A che ora arriva il pullman,bitaeorgo
Piacere Luigi come stai,e bene e e e io
E in offerta costa dieci euro,e e e io
Si grazie e arrivederci,io grte bitereoe io e lo
Certo ecco a lei vuole un sacchetto,biteo io
Perfetto vorrei comprarne due.,reoeo e e lo
Quanto costa il biglietto,e bitaeororeo
Prego,bene e lo
Tutto bene grazie,rten stai e lo
Dovrebbe arrivare tra qualche minuto,itaeoe certo
Va bene grazie lo stesso,io e bitaeo io io io
Salve quanto costa quell articolo,un itaeo io lo
Purtroppo non lo so pero potresti chiedere all autista,io e bitaeo io io e e lo
