Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,io e io
Tutto bene grazie,io io
E in offerta costa dieci euro,io io
Va bene grazie lo stesso,tu io
Piacere Luigi come stai,io io
Dovrebbe arrivare tra qualche minuto,tu io
"Certo volentieri, io lo prendero macchiato",io io e e io
Prendiamo un caffe al bar,io io
Prego,io io
Salve quanto costa quell articolo,euro io
Buonasera io sono Mario,io io
Perfetto vorrei comprarne due.,io io
Si grazie e arrivederci,io io
Buonasera io sono Mario,io e io
Va bene grazie lo stesso,io io
Dovrebbe arrivare tra qualche minuto,io io io
