Truth,Decoded
Buonasera io sono Mario,buoneri io so mario
Buongiorno io sono Mario,buongiorno io sono mario
Prendiamo un caffe al bar,prendiamo un io lo bar
A che ora arriva il pullman,a che orararia ilman
Piacere Luigi come stai,piacere lo lo mario
E in offerta costa dieci euro,e in ora costa dieci euro
Si grazie e arrivederci,si a e io il a
Certo ecco a lei vuole un sacchetto,certo io una e io non macchiato
Perfetto vorrei comprarne due.,perfetto vorrei coprnr grazie
Quanto costa il biglietto,quanto costa lo io acheto
Prego,pero
Tutto bene grazie,tutto e grazie
Dovrebbe arrivare tra qualche minuto,dovrebnrarist lo minuto
Va bene grazie lo stesso,va bene grazie lo stesso
Salve quanto costa quell articolo,salve quanto osuol lo aciheto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo io pero poretedede lo autista
