Truth,Decoded
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare che minuto
Purtroppo non lo so pero potresti chiedere all autista,certoponereio lo il autista
Tutto bene tu,quanto grazie
Piacere Luigi come stai,certo e come stai
Certo ecco a lei vuole un sacchetto,a e nraic io lo a
A che ora arriva il pullman,io mario al bar
E in offerta costa dieci euro,e in offerta costa dieci euro
Salve quanto costa quell articolo,salve quanto costa quell articolo
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Tutto bene grazie,tutto bene grazie
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Va bene grazie lo stesso,va bene grazie lo stesso
Buongiorno io sono Mario,buongiorno io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentio io lo prendero macchiato
A che ora arriva il pullman,a che ora arriva il pullman
Prego,prego
