Truth,Decoded
Tutto bene tu,quanto lo soengl e
Buonasera io sono Mario,buonasera io sono mario
Certo ecco a lei vuole un sacchetto,e e un tra lo lo satien
E in offerta costa dieci euro,si greri a e lo
A che ora arriva il pullman,bene ora io sono mario
Tutto bene grazie,le quanto io e bglaieto
Salve quanto costa quell articolo,a gfenat io lo stesso
Va bene grazie lo stesso,a e e e grazie il stesso
Le auguro una buona giornata,le un io un io e e
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare che minuto
Prego,prego
Purtroppo non lo so pero potresti chiedere all autista,certo un io lo lo autista
"Certo volentieri, io lo prendero macchiato",prego stai
Si grazie e arrivederci,si grenle e
Prendiamo un caffe al bar,prendiamo un che lo bar
Piacere Luigi come stai,piacere lo come stai
