Truth,Decoded
Salve quanto costa quell articolo,salve quanto costa quell articolo
Va bene grazie lo stesso,va bene grazie lo stesso
Quanto costa il biglietto,pqan lo costa il biglietto
Perfetto vorrei comprarne due.,certo vorrei comprarne due
Le auguro una buona giornata,le euro euro un un giornata
Prego,prego
Perfetto vorrei comprarne due.,si graboeto costa le io
E in offerta costa dieci euro,si grenoer a a io
Quanto costa il biglietto,prtnoto lo a lo io
Le auguro una buona giornata,pertoro euro un a lo a
Buongiorno io sono Mario,buongiorno sono mario
Buonasera io sono Mario,lo a io sono mario
Va bene grazie lo stesso,a grano e e grazie e stieo
Tutto bene grazie,lo euro sono lo il io
"Certo volentieri, io lo prendero macchiato",pero il due
Prendiamo un caffe al bar,pero ariamo un caffe al bar
