Truth,Decoded
Tutto bene tu,tutto bene tu
Buonasera io sono Mario,benonser io so mario
Certo ecco a lei vuole un sacchetto,a a lo oatri io saien
E in offerta costa dieci euro,si e lo
A che ora arriva il pullman,bene ora io sono mario
Tutto bene grazie,euro e igriet
Salve quanto costa quell articolo,si grangztv cstael rtieo
Va bene grazie lo stesso,si grazie e e grazie il io
Le auguro una buona giornata,le un lo euro come lo a
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare che minuto
Prego,prego
Purtroppo non lo so pero potresti chiedere all autista,prego un lo so come lo autista
"Certo volentieri, io lo prendero macchiato",certo il io
Si grazie e arrivederci,siregreti
Prendiamo un caffe al bar,prendiamo un caffe lo a
Piacere Luigi come stai,piacere lo come stai
