Truth,Decoded
Le auguro una buona giornata,le auguro buona giornata
Va bene grazie lo stesso,va bene e a lo stesso
Buonasera io sono Mario,buonasera io so mario
Si grazie e arrivederci,si grazie e il sono
Prego,prego
Prendiamo un caffe al bar,prendero un che lo bar
Purtroppo non lo so pero potresti chiedere all autista,purtro lo lo so pero e si io al costa
Prendiamo un caffe al bar,prendiamo un a al a
Le auguro una buona giornata,le auguro buona giornata
E in offerta costa dieci euro,e in costa ora dieci euro
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare a salve minuto
Salve quanto costa quell articolo,salve io lo stai il articolo
Tutto bene tu,tutto bene tu
A che ora arriva il pullman,a che ora va il lman
Quanto costa il biglietto,quanto costa il ilieto
Piacere Luigi come stai,piacere luigi come stai
