Truth,Decoded
Buonasera io sono Mario,due io io io mario
Buongiorno io sono Mario,io io io io
Prendiamo un caffe al bar,bene io io io
A che ora arriva il pullman,io io
Piacere Luigi come stai,io io io mario
E in offerta costa dieci euro,e e io
Si grazie e arrivederci,bene tieso
Certo ecco a lei vuole un sacchetto,io io io mario
Perfetto vorrei comprarne due.,certo io e io
Quanto costa il biglietto,tutto io
Prego,e lo
Tutto bene grazie,tutto io
Dovrebbe arrivare tra qualche minuto,e e tieso
Va bene grazie lo stesso,e io
Salve quanto costa quell articolo,certo io tutto
Purtroppo non lo so pero potresti chiedere all autista,certo io io io io e acicito
