Truth,Decoded
Buonasera io sono Mario,buonasera io sono mario
E in offerta costa dieci euro,e in offerta costa dieci euro
Prendiamo un caffe al bar,prendiamo un caffe al bar
Le auguro una buona giornata,le auguro una buona giornata
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
Prego,prego
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
Quanto costa il biglietto,quanto costa il biglietto
Piacere Luigi come stai,piacere luigi come stai
Si grazie e arrivederci,va grazie e arrivederci
Tutto bene grazie,tutto bene grazie
A che ora arriva il pullman,a che ora arriva il pullman
Tutto bene tu,tutto bene tu
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Buongiorno io sono Mario,buongiorno io sono mario
