Truth,Decoded
Buonasera io sono Mario,bene tu a e io
Buongiorno io sono Mario,bene bene a e e un
Prendiamo un caffe al bar,bene bene a e un
A che ora arriva il pullman,setn bene a e io
Piacere Luigi come stai,bene tu a e io
E in offerta costa dieci euro,bene tu a io un
Si grazie e arrivederci,bene bene a e io
Certo ecco a lei vuole un sacchetto,bene bene a io
Perfetto vorrei comprarne due.,bene e a non
Quanto costa il biglietto,bene lo a e io
Prego,bene lo a e io
Tutto bene grazie,bene bar a e io e
Dovrebbe arrivare tra qualche minuto,piane bene a non
Va bene grazie lo stesso,piane bene a non
Salve quanto costa quell articolo,setn due a in
Purtroppo non lo so pero potresti chiedere all autista,setn bar a non
